# D<pt^2>_Kr^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
1.4	0.0132	0.0016	0.0012
2.5	0.0196	0.0027	0.0031
3.9	0.0179	0.0032	0.0017
6.5	0.0219	0.0055	0.0039
