# D<pt^2>_Ne^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
1.4	0.0044	0.0015	0.0010
2.5	0.0074	0.0024	0.0028
3.9	0.0114	0.0029	0.0016
6.5	0.0092	0.0048	0.0037
