# D<pt^2>_He^K+(GeV^2)  Value	Stat. error	Sys. uncertainty 
1.4	-0.0044	0.0069	0.0041
2.5	-0.0037	0.0110	0.0051
3.9	-0.0061	0.0127	0.0099
6.5	-0.0098	0.0240	0.0099
