# D<pt^2>_He^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
1.4	-0.0020	0.0025	0.0012
2.5	0.0012	0.0041	0.0028
3.9	0.0056	0.0050	0.0021
6.5	0.0025	0.0083	0.0042
