# D<pt^2>_He^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	-0.0021	0.0024	0.0016
0.131	0.0017	0.0032	0.0014
0.254	0.0068	0.0075	0.0045
0.422	-0.0085	0.0345	0.0153
