# D<pt^2>_He^pi+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	0.0000	0.0024	0.0024
0.131	-0.0033	0.0030	0.0026
0.254	-0.0018	0.0067	0.0032
0.422	-0.0007	0.0295	0.0104
