# D<pt^2>_Ne^K+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	0.0021	0.0041	0.0060
0.131	0.0103	0.0050	0.0041
0.254	0.0164	0.0126	0.0157
0.422	0.0972	0.0799	0.2351
