# D<pt^2>_Kr^K+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	0.0164	0.0046	0.0079
0.131	0.0228	0.0057	0.0046
0.254	0.0386	0.0149	0.0190
0.422	0.0689	0.0922	0.4895
