# D<pt^2>_Xe^K+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	0.0300	0.0059	0.0082
0.131	0.0276	0.0076	0.0050
0.254	0.0361	0.0198	0.0229
0.422	0.1894	0.1268	1.0456
