# D<pt^2>_Ne^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	0.0028	0.0014	0.0016
0.131	0.0106	0.0019	0.0011
0.254	0.0086	0.0043	0.0041
0.422	0.0056	0.0216	0.0136
