# D<pt^2>_Ne^pi+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	0.0006	0.0014	0.0024
0.131	0.0047	0.0018	0.0026
0.254	0.0103	0.0040	0.0028
0.422	0.0260	0.0176	0.0091
