# D<pt^2>_Kr^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.059	0.0121	0.0016	0.0018
0.131	0.0211	0.0022	0.0013
0.254	0.0163	0.0049	0.0041
0.422	0.0233	0.0253	0.0183


