# D<pt^2>_Kr^K+(GeV^2)  Value	Stat. error	Sys. uncertainty 
8	0.0317	0.0101	0.0059
11.9	0.0207	0.0075	0.0049
14.7	0.0008	0.0108	0.0070
18.5	0.0199	0.0064	0.0061
