# D<pt^2>_He^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
8	-0.0023	0.0051	0.0019
11.9	0.0045	0.0044	0.0019
14.7	-0.0032	0.0065	0.0030
18.5	0.0011	0.0034	0.0026

