# 	D<pt^2>_Ne^pi+(GeV^2)  Value	Stat. error	Sys. uncertainty 
8	0.0077	0.0029	0.0019
11.9	0.0024	0.0023	0.0020
14.7	-0.0002	0.0034	0.0024
18.5	0.0011	0.0018	0.0013

