# D<pt^2>_He^pi+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.32	-0.0005	0.0021	0.0009
0.53	0.0004	0.0037	0.0021
0.75	-0.0073	0.0076	0.0076
0.94	-0.0094	0.0123	0.0110
