# D<pt^2>_Kr^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.32	0.0183	0.0016	0.0010
0.53	0.0219	0.0027	0.0031
0.75	0.0073	0.0056	0.0059
0.94	-0.0045	0.0092	0.0069
