# D<pt^2>_Ne^pi-(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.32	0.0080	0.0014	0.0007
0.53	0.0098	0.0024	0.0028
0.75	-0.0055	0.0049	0.0057
0.94	-0.0041	0.0081	0.0074
