# D<pt^2>_He^K+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.32	0.0029	0.0064	0.0025
0.53	-0.0048	0.0094	0.0041
0.75	-0.0037	0.0190	0.0099
0.94	-0.0287	0.0334	0.0394
