# D<pt^2>_Xe^K+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.32	0.0446	0.0058	0.0037
0.53	0.0369	0.0081	0.0038
0.75	0.0146	0.0157	0.0079
0.94	0.0122	0.0304	0.0440

