# D<pt^2>_Xe^pi+(GeV^2)  Value	Stat. error	Sys. uncertainty 
0.32	0.0269	0.0019	0.0013
0.53	0.0300	0.0033	0.0026
0.75	0.0071	0.0067	0.0069
0.94	-0.0021	0.0116	0.0082



