## pid	M[GeV]	E[GeV]	px[GeV]	py[GeV]	pz[GeV]	xz=2pz/Q
# event 1
2	0.882684
# event 2
-2	0.832212
# event 3
# event 4
2	0.947424
# event 5
1	0.937001
# event 6
1	0.921253
# event 7
2101	0.601202
# event 8
2101	0.599924
# event 9
2	0.43469
21	0.644468
# event 10
2	0.699166
# event 11
2	0.638278
# event 12
2	0.626712
21	0.129898
# event 13
2	0.754103
# event 14
2	0.58361
# event 15
2	0.537401
# event 16
2103	0.74676
# event 17
2	0.990887
# event 18
2	0.969705
# event 19
2	0.999017
# event 20
2	0.598499
# event 21
2	1.02061
# event 22
1	0.750196
# event 23
2203	0.612777
# event 24
2101	0.743268
# event 25
2101	0.677848
# event 26
2	0.952951
# event 27
2	0.993123
# event 28
2	0.855687
# event 29
2101	0.683657
# event 30
2	0.905628
# event 31
2	0.839632
# event 32
2	0.874353
# event 33
2	0.649888
# event 34
2	0.553248
# event 35
2101	0.733126
# event 36
2	0.775313
# event 37
2	1.00033
# event 38
1	0.438026
# event 39
1	0.539296
# event 40
1	0.587535
# event 41
2	0.880637
# event 42
-2	0.624936
# event 43
2	0.810015
# event 44
1	0.953238
# event 45
1	0.737646
# event 46
2	0.876613
# event 47
2	0.781761
# event 48
2	0.644192
# event 49
2	1.02137
# event 50
2	0.723191
# event 51
2	0.933854
# event 52
2	0.744062
# event 53
1	0.914894
# event 54
2101	0.913437
# event 55
1	0.876791
# event 56
2	1.00751
# event 57
2	0.602657
# event 58
2	0.957289
# event 59
2101	0.57434
# event 60
2	0.73508
# event 61
2	1.00293
# event 62
2101	0.53612
# event 63
2	0.319516
# event 64
2	0.546588
21	0.153845
# event 65
2101	0.710516
# event 66
2	0.668371
# event 67
1	0.880766
# event 68
2	0.827016
# event 69
-2	0.54525
# event 70
2	0.969547
# event 71
1	0.160691
2203	0.71075
# event 72
2	0.778555
# event 73
2	0.598853
# event 74
1	0.618562
# event 75
1	0.841128
# event 76
2101	0.83016
# event 77
2101	0.694766
# event 78
1	0.564887
# event 79
2	0.862041
21	0.0785728
# event 80
2	0.79659
# event 81
2	0.909548
# event 82
2	0.907542
# event 83
2	0.97814
# event 84
2101	0.639562
# event 85
2	0.932537
# event 86
2101	0.646944
# event 87
2	1.01248
# event 88
1	0.991528
# event 89
2	0.784205
# event 90
2	0.92682
# event 91
2	1.01246
# event 92
2	0.985752
# event 93
2	0.894053
# event 94
2	0.62108
# event 95
-3	0.28876
# event 96
2103	0.839032
# event 97
2	0.907372
# event 98
2	0.817786
# event 99
1	0.679934
# event 100
1	0.9796
# event 101
2	0.833555
# event 102
2103	0.618245
# event 103
1	0.255963
21	0.407533
# event 104
1	0.97099
# event 105
2	0.553747
# event 106
2	1.00037
# event 107
1	0.534759
# event 108
1	0.7317
# event 109
1	0.828436
# event 110
2	0.713972
# event 111
2	0.915375
# event 112
2	0.52036
# event 113
2101	0.860155
# event 114
2	0.976073
# event 115
2103	0.715432
# event 116
2	0.840491
# event 117
2	0.945279
# event 118
2	0.971811
# event 119
3	0.479507
# event 120
1	0.953619
# event 121
2	0.935307
# event 122
2	0.986971
# event 123
2101	0.786704
# event 124
1	0.438198
2203	0.449808
# event 125
1	1.00085
# event 126
1	0.855215
# event 127
1	0.966933
# event 128
2	0.939081
# event 129
2101	0.670422
# event 130
2203	0.87667
# event 131
2101	0.768735
# event 132
1	0.866194
# event 133
2	0.997004
# event 134
2101	0.677274
# event 135
2	0.959316
# event 136
1	0.974473
# event 137
2	0.917604
# event 138
2	0.976747
# event 139
2	0.93563
# event 140
2	0.783385
# event 141
2	1.00718
# event 142
2	0.99401
# event 143
2103	0.607481
# event 144
1	0.849294
# event 145
1	0.905212
# event 146
2	1.00494
# event 147
2	0.529577
# event 148
1	0.907094
# event 149
2203	0.784394
# event 150
2	0.917008
# event 151
2	0.935517
# event 152
2203	0.624406
# event 153
2	0.984728
# event 154
2101	0.458708
# event 155
-1	0.717158
# event 156
2103	0.674213
# event 157
2101	0.55069
# event 158
2	0.95252
# event 159
1	0.76712
# event 160
2101	0.837979
# event 161
2	0.696078
# event 162
2	0.945074
# event 163
2	0.380524
21	1.03663
21	0.787311
# event 164
2	0.690955
# event 165
1	0.749129
# event 166
2101	0.747008
# event 167
2	0.956291
# event 168
2	0.671265
# event 169
2101	0.705976
# event 170
2	0.975637
# event 171
2	0.887632
# event 172
2	0.885228
# event 173
2203	0.789876
# event 174
2101	0.735471
# event 175
2	0.936908
# event 176
2203	0.621713
# event 177
2101	0.629328
# event 178
1	0.744076
# event 179
2	0.962761
# event 180
2203	0.775431
